tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,Player1_entry,Player1_name,Player1_hand,Player1_ht,Player1_ioc,Player1_age,score,best_of,round,minutes,Player2_id,Player2_seed,Player2_entry,Player2_name,Player2_hand,Player2_ht,Player2_ioc,Player2_age,Player1_id,Player1_seed,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,Player2_rank,Player2_rank_points,Player1_rank,Player1_rank_points,y
2016-0352,Paris Masters,Hard,64,M,20161031,276,,Albert Ramos,L,188.0,ESP,28.7,6-3 6-4,3,R32,74.0,104542,11.0,,Jo-Wilfried Tsonga,R,188.0,FRA,31.5,105077,,14.0,1.0,49.0,34.0,32.0,8.0,10.0,0.0,0.0,3.0,3.0,60.0,28.0,21.0,15.0,9.0,7.0,9.0,13.0,2460.0,26.0,1435.0,0
2016-540,Wimbledon,Grass,128,G,20160627,169,,Nicolas Almagro,R,183.0,ESP,30.8,6-4 7-6(5) 6-2,5,R64,111.0,104797,,,Denis Istomin,R,188.0,UZB,29.8,104597,,10.0,0.0,86.0,58.0,43.0,19.0,15.0,1.0,2.0,9.0,2.0,113.0,65.0,43.0,22.0,15.0,11.0,15.0,116.0,531.0,47.0,944.0,0
2018-0414,Hamburg,Clay,32,A,20180723,271,,Maximilian Marterer,L,191.0,GER,23.1,6-3 6-4,3,R32,92.0,109054,,Q,Daniel Masur,R,183.0,GER,23.7,109739,,2.0,3.0,66.0,49.0,29.0,11.0,10.0,4.0,6.0,4.0,3.0,73.0,51.0,32.0,7.0,9.0,8.0,12.0,349.0,127.0,47.0,997.0,0
2018-560,US Open,Hard,128,G,20180827,168,,Dominic Thiem,R,185.0,AUT,24.9,6-7(5) 6-3 5-7 6-4 6-1,5,R64,214.0,105449,,,Steve Johnson,R,188.0,USA,28.6,106233,9.0,15.0,6.0,143.0,76.0,61.0,43.0,25.0,5.0,6.0,12.0,7.0,151.0,92.0,72.0,28.0,26.0,5.0,10.0,31.0,1340.0,9.0,3485.0,1
2020-0506,Buenos Aires,Clay,32,A,20200210,291,,Thiago Monteiro,L,183.0,BRA,25.6,6-4 7-6(6),3,R16,105.0,106432,4.0,,Borna Coric,R,188.0,CRO,23.2,106329,,3.0,1.0,64.0,43.0,37.0,12.0,11.0,1.0,2.0,6.0,1.0,70.0,49.0,39.0,8.0,11.0,1.0,3.0,31.0,1320.0,92.0,634.0,1
2018-M-DC-2018-G2-EPA-M-SLO-POL-01,Davis Cup G2 R1: SLO vs POL,Hard,4,D,20180203,1,,Hubert Hurkacz,R,196.0,POL,20.9,6-4 7-5,3,RR,94.0,105379,,,Aljaz Bedene,R,181.0,SLO,28.5,128034,,2.0,2.0,72.0,42.0,30.0,18.0,11.0,5.0,6.0,2.0,4.0,61.0,36.0,28.0,9.0,11.0,1.0,4.0,52.0,968.0,224.0,237.0,0
2018-6932,Rio de Janeiro,Clay,32,A,20180219,286,PR,Pablo Andujar,R,180.0,ESP,32.0,4-2 RET,3,R16,36.0,106233,2.0,,Dominic Thiem,R,185.0,AUT,24.4,104665,,1.0,0.0,16.0,10.0,6.0,4.0,3.0,1.0,2.0,0.0,1.0,37.0,23.0,13.0,4.0,3.0,3.0,5.0,6.0,4220.0,1821.0,1.0,0
2017-0717,Houston,Clay,32,A,20170410,299,,Jack Sock,R,185.0,USA,24.5,4-6 6-4 6-3,3,SF,119.0,105449,4.0,,Steve Johnson,R,188.0,USA,27.2,106058,1.0,12.0,8.0,95.0,59.0,46.0,18.0,15.0,3.0,5.0,4.0,0.0,82.0,53.0,41.0,12.0,14.0,4.0,7.0,29.0,1380.0,16.0,2405.0,0
2016-M035,Washington,Hard,64,A,20160718,280,PR,Brian Baker,R,190.0,USA,31.2,6-3 7-6(4),3,R32,86.0,103333,13.0,,Ivo Karlovic,R,208.0,CRO,37.3,104548,,19.0,4.0,57.0,37.0,33.0,13.0,10.0,1.0,1.0,6.0,5.0,77.0,40.0,33.0,17.0,11.0,6.0,8.0,35.0,1235.0,437.0,92.0,0
2021-580,Australian Open,Hard,128,G,20210208,180,,Andrey Rublev,R,188.0,RUS,23.3,6-4 6-4 7-6(8),5,R64,128.0,106329,,,Thiago Monteiro,L,183.0,BRA,26.6,126094,7.0,16.0,0.0,93.0,59.0,49.0,25.0,16.0,4.0,4.0,10.0,2.0,110.0,74.0,53.0,22.0,16.0,7.0,9.0,74.0,894.0,8.0,4429.0,1
2019-0328,Basel,Hard,32,A,20191021,279,SE,Filip Krajinovic,R,185.0,SRB,27.6,6-1 6-4,3,R32,54.0,111513,,,Laslo Djere,R,188.0,SRB,24.3,105936,,3.0,1.0,43.0,27.0,23.0,13.0,9.0,0.0,0.0,3.0,1.0,40.0,26.0,16.0,8.0,8.0,1.0,4.0,39.0,1181.0,46.0,1068.0,1
2020-0352,Paris Masters,Hard,64,M,20201102,266,,Borna Coric,R,188.0,CRO,23.9,7-6(5) 6-1,3,R64,106.0,105916,,Q,Marton Fucsovics,R,188.0,HUN,28.7,106432,15.0,5.0,1.0,64.0,48.0,35.0,9.0,10.0,3.0,4.0,1.0,1.0,61.0,32.0,22.0,12.0,9.0,3.0,6.0,52.0,1047.0,24.0,1820.0,1
2018-0717,Houston,Clay,32,A,20180409,278,Q,Miomir Kecmanovic,R,183.0,SRB,18.6,6-4 6-3,3,R32,76.0,105992,7.0,,Ryan Harrison,R,183.0,USA,25.9,200175,,11.0,1.0,57.0,36.0,30.0,12.0,10.0,0.0,0.0,3.0,6.0,60.0,32.0,23.0,14.0,9.0,3.0,5.0,54.0,945.0,187.0,309.0,0
2019-580,Australian Open,Hard,128,G,20190114,115,,Kei Nishikori,R,178.0,JPN,29.0,3-6 6-7(6) 6-0 6-2 3-0 RET,5,R128,168.0,111794,,Q,Kamil Majchrzak,R,183.0,POL,23.0,105453,8.0,6.0,3.0,109.0,73.0,53.0,20.0,19.0,6.0,8.0,11.0,9.0,123.0,65.0,42.0,22.0,19.0,6.0,14.0,176.0,291.0,9.0,3750.0,1
2021-0741,Eastbourne,Grass,32,A,20210621,283,LL,Andreas Seppi,R,190.0,ITA,37.3,7-6(5) 6-1,3,R32,90.0,106415,,,Yoshihito Nishioka,L,170.0,JPN,25.7,104312,,1.0,3.0,61.0,30.0,19.0,16.0,9.0,3.0,7.0,0.0,2.0,85.0,59.0,28.0,10.0,10.0,6.0,13.0,57.0,1142.0,95.0,822.0,1
2021-7480,Los Cabos,Hard,32,A,20210719,293,,Cameron Norrie,L,188.0,GBR,25.9,7-6(4) 6-3,3,R16,118.0,111200,,,Elias Ymer,R,183.0,SWE,25.2,111815,1.0,7.0,4.0,82.0,53.0,39.0,14.0,11.0,3.0,4.0,2.0,3.0,58.0,27.0,22.0,18.0,10.0,0.0,2.0,169.0,428.0,30.0,1815.0,1
2016-0499,Delray Beach,Hard,32,A,20160215,270,,Bernard Tomic,R,193.0,AUS,23.3,7-6(3) 6-1,3,R32,62.0,104330,,,Rajeev Ram,R,193.0,USA,31.9,106071,2.0,14.0,2.0,66.0,44.0,37.0,13.0,10.0,3.0,3.0,5.0,0.0,50.0,33.0,23.0,11.0,9.0,0.0,2.0,89.0,622.0,20.0,1720.0,0
2016-6967,Shenzhen,Hard,32,A,20160926,273,,Nikoloz Basilashvili,R,185.0,GEO,24.5,6-7(5) 7-5 6-3,3,R32,120.0,105332,6.0,,Benoit Paire,R,196.0,FRA,27.3,105932,,10.0,3.0,103.0,52.0,36.0,28.0,16.0,7.0,10.0,6.0,14.0,112.0,61.0,41.0,24.0,17.0,5.0,11.0,38.0,1170.0,103.0,590.0,0
2020-520,Roland Garros,Clay,128,G,20200928,1144,,Yoshihito Nishioka,L,170.0,JPN,25.0,7-5 6-3 6-3,5,R128,152.0,200000,19.0,,Felix Auger Aliassime,R,193.0,CAN,20.1,106415,,1.0,1.0,103.0,72.0,45.0,19.0,15.0,11.0,13.0,5.0,6.0,95.0,52.0,30.0,21.0,15.0,7.0,13.0,22.0,1976.0,52.0,1017.0,1
2019-M020,Brisbane,Hard,32,A,20181231,272,,John Millman,R,183.0,AUS,29.5,7-6(6) 6-7(6) 6-0,3,R32,153.0,105815,,,Tennys Sandgren,R,188.0,USA,27.4,105357,,8.0,2.0,98.0,68.0,49.0,15.0,15.0,3.0,5.0,12.0,4.0,106.0,63.0,44.0,20.0,15.0,13.0,18.0,61.0,814.0,38.0,1083.0,1
2018-580,Australian Open,Hard,128,G,20180115,164,,Aljaz Bedene,R,181.0,SLO,28.4,6-3 6-4 6-3,5,R128,99.0,103819,2.0,,Roger Federer,R,185.0,SUI,36.4,105379,,12.0,3.0,81.0,58.0,45.0,14.0,14.0,2.0,2.0,2.0,5.0,90.0,50.0,35.0,18.0,14.0,9.0,13.0,2.0,9605.0,51.0,968.0,0
2016-7485,Antwerp,Hard,32,A,20161017,276,,Mikhail Youzhny,R,183.0,RUS,34.3,6-7(3) 6-3 6-0,3,R32,158.0,105526,,,Jan Lennard Struff,R,193.0,GER,26.4,104022,,11.0,4.0,120.0,56.0,39.0,30.0,13.0,14.0,17.0,3.0,6.0,110.0,57.0,30.0,23.0,14.0,14.0,22.0,98.0,624.0,49.0,890.0,0
2016-5014,Shanghai Masters,Hard,64,M,20161010,276,,Feliciano Lopez,L,188.0,ESP,35.0,6-3 4-6 6-4,3,R32,113.0,106058,,,Jack Sock,R,185.0,USA,24.0,103852,,15.0,3.0,91.0,62.0,48.0,15.0,15.0,3.0,4.0,13.0,2.0,90.0,54.0,42.0,16.0,14.0,5.0,7.0,25.0,1540.0,28.0,1420.0,0
2018-0321,Stuttgart,Grass,32,A,20180611,286,WC,Rudolf Molleker,R,185.0,GER,17.6,6-3 6-4,3,R16,50.0,106298,2.0,,Lucas Pouille,R,185.0,FRA,24.2,200484,,10.0,2.0,52.0,36.0,31.0,10.0,10.0,1.0,1.0,4.0,2.0,45.0,31.0,20.0,9.0,9.0,0.0,2.0,17.0,2030.0,303.0,169.0,0
2018-0495,Dubai,Hard,32,A,20180226,295,,Evgeny Donskoy,R,185.0,RUS,27.8,6-1 6-2,3,QF,77.0,105936,7.0,,Filip Krajinovic,R,185.0,SRB,25.9,105539,,4.0,0.0,50.0,35.0,26.0,8.0,7.0,1.0,1.0,2.0,4.0,73.0,43.0,24.0,10.0,8.0,9.0,14.0,34.0,1332.0,74.0,727.0,0
2016-M004,Acapulco,Hard,32,A,20160222,288,,Dmitry Tursunov,R,185.0,RUS,33.1,6-7(5) 6-3 6-4,3,R16,119.0,106233,4.0,,Dominic Thiem,R,185.0,AUT,22.4,104098,,10.0,1.0,90.0,52.0,42.0,23.0,16.0,1.0,2.0,2.0,3.0,88.0,57.0,43.0,17.0,15.0,2.0,5.0,15.0,2020.0,1045.0,10.0,0
2018-0425,Barcelona,Clay,64,A,20180423,293,,Guillermo Garcia Lopez,R,188.0,ESP,34.8,6-1 6-3,3,R16,79.0,104745,1.0,,Rafael Nadal,L,185.0,ESP,31.8,104198,,0.0,0.0,46.0,25.0,15.0,14.0,8.0,0.0,1.0,1.0,4.0,50.0,22.0,12.0,11.0,8.0,2.0,7.0,1.0,8770.0,69.0,789.0,0
2016-M052,Rio de Janeiro,Clay,32,A,20160215,279,,Marco Cecchinato,R,185.0,ITA,23.3,6-4 3-6 6-1,3,R32,120.0,103893,,,Paolo Lorenzi,R,183.0,ITA,34.1,106065,,8.0,1.0,76.0,48.0,39.0,16.0,13.0,1.0,2.0,3.0,3.0,81.0,50.0,38.0,13.0,13.0,4.0,7.0,50.0,843.0,93.0,613.0,0
2016-M009,Rome Masters,Clay,64,M,20160509,297,,Rafael Nadal,L,185.0,ESP,29.9,7-5 7-6(4),3,QF,144.0,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.9,104745,5.0,3.0,2.0,79.0,56.0,36.0,15.0,12.0,1.0,3.0,2.0,1.0,92.0,76.0,45.0,11.0,12.0,6.0,9.0,1.0,16550.0,5.0,5675.0,0
2019-0414,Hamburg,Clay,32,A,20190722,300,,Nikoloz Basilashvili,R,185.0,GEO,27.4,7-5 4-6 6-3,3,F,127.0,126094,,,Andrey Rublev,R,188.0,RUS,21.7,105932,4.0,3.0,6.0,91.0,53.0,43.0,17.0,16.0,2.0,5.0,5.0,4.0,109.0,61.0,40.0,24.0,15.0,11.0,15.0,78.0,716.0,16.0,1995.0,1
2017-M009,Rome Masters,Clay,64,M,20170515,281,,Benoit Paire,R,196.0,FRA,28.0,6-3 1-6 6-3,3,R32,102.0,104527,3.0,,Stan Wawrinka,R,183.0,SUI,32.1,105332,,2.0,0.0,77.0,46.0,31.0,18.0,13.0,2.0,4.0,5.0,6.0,81.0,39.0,30.0,21.0,12.0,4.0,6.0,3.0,5605.0,44.0,945.0,0
2021-9510,Parma,Clay,32,A,20210524,282,,Yoshihito Nishioka,L,170.0,JPN,25.6,3-6 6-3 7-6(3),3,R32,117.0,105023,,,Sam Querrey,R,198.0,USA,33.6,106415,8.0,2.0,1.0,84.0,64.0,52.0,11.0,15.0,0.0,1.0,18.0,7.0,113.0,69.0,54.0,20.0,15.0,4.0,5.0,67.0,1023.0,60.0,1113.0,1
2017-0568,St. Petersburg,Hard,32,A,20170918,292,,Guido Pella,L,185.0,ARG,27.3,7-6(3) 4-6 6-4,3,R16,147.0,104678,7.0,,Viktor Troicki,R,193.0,SRB,31.6,105550,,9.0,1.0,101.0,57.0,44.0,25.0,16.0,4.0,6.0,3.0,4.0,111.0,75.0,47.0,21.0,16.0,5.0,7.0,47.0,965.0,71.0,692.0,0
2016-M-DC-2016-WG-M-GER-CZE-01,Davis Cup WG R1: GER vs CZE,Hard,4,D,20160304,4,,Tomas Berdych,R,196.0,CZE,30.4,6-3 7-5 RET,3,RR,101.0,104259,,,Philipp Kohlschreiber,R,178.0,GER,32.3,104607,,5.0,1.0,68.0,48.0,37.0,11.0,11.0,8.0,8.0,2.0,1.0,61.0,43.0,30.0,8.0,10.0,2.0,5.0,30.0,1330.0,7.0,3900.0,0
2021-0410,Monte Carlo Masters,Clay,64,M,20210412,280,,Cristian Garin,R,185.0,CHI,24.8,6-1 6-4,3,R32,99.0,105357,,,John Millman,R,183.0,AUS,31.8,106426,16.0,0.0,0.0,53.0,28.0,18.0,17.0,9.0,3.0,4.0,0.0,2.0,68.0,41.0,25.0,9.0,8.0,12.0,16.0,44.0,1436.0,24.0,2260.0,1
2021-0422,Cincinnati Masters,Hard,64,M,20210816,255,,Benoit Paire,R,196.0,FRA,32.2,5-7 6-3 6-2,3,R64,,200175,,,Miomir Kecmanovic,R,183.0,SRB,21.9,105332,,11.0,7.0,94.0,45.0,35.0,26.0,15.0,7.0,10.0,1.0,2.0,86.0,59.0,35.0,14.0,14.0,4.0,9.0,58.0,1142.0,50.0,1375.0,1
2019-M-DC-2019-FLS-F-M-ITA-CAN-01,Davis Cup Finals RR: ITA vs CAN,Hard,4,D,20191118,1,,Vasek Pospisil,R,193.0,CAN,29.4,7-6(5) 7-5,3,RR,108.0,104926,,,Fabio Fognini,R,178.0,ITA,32.4,105577,,9.0,3.0,78.0,43.0,35.0,18.0,12.0,4.0,5.0,3.0,5.0,77.0,48.0,37.0,14.0,12.0,3.0,5.0,12.0,2290.0,150.0,360.0,1
2019-M007,Miami Masters,Hard,128,M,20190318,264,,Kyle Edmund,R,188.0,GBR,24.1,6-3 6-2,3,R64,70.0,125802,,,Ilya Ivashka,R,193.0,BLR,25.0,106378,19.0,2.0,2.0,45.0,27.0,22.0,11.0,8.0,1.0,1.0,5.0,4.0,57.0,37.0,25.0,7.0,9.0,1.0,5.0,110.0,525.0,22.0,1600.0,1
2020-6932,ATP Rio de Janeiro,Clay,32,A,20200217,272,WC,Thiago Seyboth Wild,R,185.0,BRA,19.9,5-7 7-6(3) 7-5,3,R32,229.0,200221,,,Alejandro Davidovich Fokina,R,183.0,ESP,20.7,205734,,5.0,6.0,132.0,67.0,44.0,30.0,18.0,6.0,12.0,1.0,2.0,159.0,104.0,61.0,27.0,18.0,15.0,21.0,90.0,655.0,206.0,235.0,1
2016-540,Wimbledon,Grass,128,G,20160627,124,,Brian Baker,R,190.0,USA,31.1,6-3 7-5 6-3,5,R128,109.0,105227,9.0,,Marin Cilic,R,198.0,CRO,27.7,104548,,18.0,4.0,88.0,53.0,47.0,19.0,15.0,6.0,6.0,4.0,5.0,91.0,53.0,34.0,19.0,15.0,4.0,8.0,13.0,2695.0,589.0,50.0,0
2019-0352,Paris Masters,Hard,64,M,20191028,296,,Grigor Dimitrov,R,188.0,BUL,28.4,6-2 7-5,3,QF,89.0,106426,,,Cristian Garin,R,185.0,CHI,23.4,105777,,6.0,3.0,65.0,38.0,28.0,14.0,10.0,1.0,3.0,1.0,2.0,56.0,36.0,23.0,7.0,10.0,3.0,8.0,42.0,1117.0,27.0,1477.0,1
2021-0096,Tokyo Olympics,Hard,64,A,20210724,240,,John Millman,R,183.0,AUS,32.0,6-3 6-4,3,R64,,207518,,,Lorenzo Musetti,R,185.0,ITA,19.3,105357,,,,,,,,,,,,,,,,,,,,61.0,1106.0,44.0,1476.0,1
2020-M-DC-2020-QLS-M-GER-BLR-01,Davis Cup QLS R1: GER vs BLR,Hard,4,D,20200306,2,,Egor Gerasimov,R,196.0,BLR,27.3,4-6 7-5 7-6(3),3,RR,158.0,104259,,,Philipp Kohlschreiber,R,178.0,GER,36.3,106078,,20.0,5.0,109.0,85.0,66.0,10.0,17.0,4.0,5.0,3.0,2.0,123.0,79.0,52.0,27.0,17.0,6.0,7.0,73.0,729.0,68.0,744.0,1
2019-0568,St. Petersburg,Hard,32,A,20190916,293,,Daniil Medvedev,R,198.0,RUS,23.5,7-5 6-3,3,R16,76.0,105539,,WC,Evgeny Donskoy,R,185.0,RUS,29.3,106421,1.0,7.0,2.0,53.0,31.0,25.0,14.0,10.0,2.0,3.0,2.0,5.0,67.0,40.0,29.0,8.0,11.0,4.0,8.0,118.0,468.0,4.0,5235.0,1
2021-0496,Marseille,Hard,32,A,20210308,273,,Pierre Hugues Herbert,R,188.0,FRA,29.9,6-1 6-4,3,R32,70.0,105453,6.0,,Kei Nishikori,R,178.0,JPN,31.1,105732,,11.0,1.0,47.0,30.0,25.0,12.0,9.0,0.0,0.0,1.0,2.0,54.0,32.0,17.0,11.0,8.0,2.0,5.0,40.0,1445.0,93.0,822.0,1
2017-M021,Madrid Masters,Clay,64,M,20170508,292,,Grigor Dimitrov,R,188.0,BUL,25.9,4-6 6-4 7-6(9),3,R16,154.0,106233,8.0,,Dominic Thiem,R,185.0,AUT,23.6,105777,12.0,9.0,3.0,118.0,72.0,53.0,22.0,16.0,8.0,12.0,6.0,3.0,105.0,65.0,49.0,19.0,16.0,3.0,7.0,9.0,3615.0,12.0,2820.0,0
2017-M007,Miami Masters,Hard,128,M,20170320,195,PR,Tommy Haas,R,188.0,GER,38.9,6-7(5) 6-3 7-5,3,R128,156.0,106210,,,Jiri Vesely,L,198.0,CZE,23.6,103163,,12.0,6.0,99.0,62.0,50.0,24.0,17.0,5.0,6.0,6.0,7.0,107.0,61.0,38.0,28.0,16.0,8.0,11.0,54.0,863.0,1022.0,10.0,0
2018-M015,Beijing,Hard,32,A,20181001,278,,Marco Cecchinato,R,185.0,ITA,26.0,1-6 6-4 7-5,3,R32,107.0,104571,,WC,Marcos Baghdatis,R,183.0,CYP,33.2,106065,8.0,3.0,5.0,85.0,61.0,44.0,11.0,15.0,3.0,6.0,7.0,4.0,83.0,54.0,41.0,17.0,14.0,2.0,4.0,116.0,480.0,22.0,1735.0,1
2019-M-DC-2019-G1-AO-M-CHN-KOR-01,Davis Cup G1 R1: CHN vs KOR,Hard,4,D,20190914,1,,Soon Woo Kwon,R,180.0,KOR,21.7,7-6(4) 6-7(4) 7-5,3,RR,,111190,,,Zhizhen Zhang,R,193.0,CHN,22.8,126952,,,,,,,,,,,,,,,,,,,,227.0,213.0,81.0,665.0,1
2017-M-DC-2017-G2-AM-M-BOL-ESA-01,Davis Cup G2 R1: BOL vs ESA,Hard,4,D,20170203,4,,Federico Zeballos,U,185.0,BOL,28.6,6-3 6-3 6-1,5,RR,,105656,,,Marcelo Arevalo,R,191.0,ESA,26.2,105156,,,,,,,,,,,,,,,,,,,,181.0,315.0,509.0,72.0,0
2019-580,Australian Open,Hard,128,G,20190114,119,,Gilles Simon,R,183.0,FRA,34.0,7-6(2) 6-4 6-2,5,R128,127.0,106216,,Q,Bjorn Fratangelo,R,183.0,USA,25.4,104468,29.0,10.0,3.0,93.0,54.0,46.0,21.0,15.0,3.0,4.0,4.0,5.0,93.0,50.0,34.0,22.0,15.0,8.0,12.0,133.0,421.0,30.0,1280.0,1
2018-0500,Halle,Grass,32,A,20180618,284,,Steve Johnson,R,188.0,USA,28.4,7-5 7-6(5),3,R32,90.0,105332,,,Benoit Paire,R,196.0,FRA,29.1,105449,,9.0,6.0,80.0,39.0,26.0,23.0,12.0,6.0,8.0,3.0,4.0,78.0,52.0,33.0,11.0,12.0,0.0,3.0,48.0,1010.0,44.0,1110.0,0
2020-M-DC-2020-WG2-PO-POL-HKG-01,Davis Cup WG2 PO: POL vs HKG,Hard,4,D,20200306,1,,Kacper Zuk,R,183.0,POL,21.1,6-2 6-1,3,RR,,205695,,,Ching Lam,R,,HKG,20.4,200390,,,,,,,,,,,,,,,,,,,,,,302.0,136.0,1
2021-0319,Kitzbuhel,Clay,32,A,20210726,290,Alt,Arthur Rinderknech,R,196.0,FRA,26.0,6-4 3-6 7-6(4),3,R16,146.0,208029,,Q,Holger Rune,R,185.0,DEN,18.2,126239,,12.0,8.0,92.0,55.0,46.0,17.0,15.0,4.0,6.0,2.0,7.0,104.0,60.0,44.0,22.0,16.0,5.0,7.0,206.0,349.0,91.0,842.0,1
2021-0422,Cincinnati Masters,Hard,64,M,20210816,282,,Pablo Carreno Busta,R,188.0,ESP,30.0,6-4 6-2,3,R32,80.0,136440,,LL,Dominik Koepfer,L,180.0,GER,27.2,105807,7.0,5.0,2.0,61.0,39.0,30.0,13.0,9.0,7.0,7.0,3.0,2.0,50.0,32.0,22.0,8.0,9.0,1.0,4.0,59.0,1126.0,13.0,3260.0,1
2016-540,Wimbledon,Grass,128,G,20160627,161,,Albert Montanes,R,175.0,ESP,35.5,7-5 4-6 5-7 6-4 6-3,5,R128,178.0,105357,,,John Millman,R,183.0,AUS,27.0,103656,,7.0,3.0,150.0,107.0,80.0,25.0,27.0,3.0,6.0,9.0,4.0,151.0,100.0,67.0,34.0,26.0,3.0,7.0,67.0,770.0,120.0,508.0,0
2018-M-DC-2018-WG-PO-SRB-IND-01,Davis Cup WG PO: SRB vs IND,Clay,4,D,20180914,1,,Laslo Djere,R,188.0,SRB,23.2,3-6 6-4 7-6(2) 6-2,5,RR,191.0,106368,,,Ramkumar Ramanathan,R,188.0,IND,23.8,111513,,5.0,3.0,114.0,73.0,57.0,25.0,20.0,6.0,8.0,6.0,4.0,134.0,76.0,47.0,35.0,19.0,4.0,8.0,135.0,420.0,86.0,671.0,1
2021-0352,Paris Masters,Hard,64,M,20211101,281,LL,Alexei Popyrin,R,196.0,AUS,22.2,4-2 RET,3,R32,27.0,126774,3.0,,Stefanos Tsitsipas,R,193.0,GRE,23.2,200615,,1.0,1.0,14.0,11.0,11.0,1.0,3.0,0.0,0.0,2.0,0.0,28.0,19.0,11.0,4.0,3.0,2.0,3.0,3.0,7840.0,71.0,912.0,1
2016-0308,Munich,Clay,32,A,20160425,290,,Thomaz Bellucci,L,188.0,BRA,28.3,7-6(5) 6-3,3,R16,104.0,104471,,,Ivan Dodig,R,183.0,CRO,31.3,105064,6.0,2.0,0.0,74.0,44.0,28.0,20.0,11.0,3.0,5.0,1.0,4.0,70.0,45.0,29.0,10.0,10.0,5.0,8.0,75.0,714.0,35.0,1165.0,0
2021-0314,Gstaad,Clay,32,A,20210719,271,,Arthur Rinderknech,R,196.0,FRA,25.9,6-4 6-4,3,R32,80.0,208502,,WC,Dominic Stricker,L,180.0,SUI,18.9,126239,,11.0,1.0,52.0,32.0,29.0,12.0,10.0,2.0,2.0,1.0,2.0,57.0,27.0,18.0,18.0,10.0,5.0,7.0,281.0,200.0,100.0,805.0,1
2019-6932,Rio de Janeiro,Clay,32,A,20190218,280,WC,Thiago Monteiro,L,183.0,BRA,24.7,6-3 6-2,3,R32,68.0,105155,,,Pedro Sousa,R,180.0,POR,30.7,106329,,4.0,1.0,49.0,30.0,18.0,9.0,9.0,2.0,6.0,2.0,1.0,51.0,31.0,15.0,4.0,8.0,7.0,14.0,99.0,560.0,126.0,449.0,1
2020-7434,Sofia,Hard,32,A,20201109,294,,Richard Gasquet,R,185.0,FRA,34.3,7-6(4) 7-5,3,QF,115.0,106099,,,Salvatore Caruso,R,185.0,ITA,27.9,104755,,11.0,3.0,70.0,48.0,39.0,14.0,12.0,1.0,2.0,8.0,2.0,82.0,40.0,26.0,26.0,12.0,4.0,6.0,82.0,813.0,49.0,1075.0,1
2019-M024,Cincinnati Masters,Hard,64,M,20190812,284,Q,Pablo Carreno Busta,R,188.0,ESP,28.0,6-4 6-7(1) 7-6(6),3,R32,153.0,104545,13.0,,John Isner,R,206.0,USA,34.2,105807,,1.0,1.0,106.0,78.0,61.0,18.0,17.0,6.0,6.0,32.0,2.0,102.0,73.0,62.0,16.0,17.0,2.0,3.0,16.0,2040.0,53.0,962.0,1
2016-0451,Doha,Hard,32,A,20160104,279,,Martin Klizan,L,190.0,SVK,26.4,6-2 6-3,3,R32,70.0,106378,,Q,Kyle Edmund,R,188.0,GBR,20.9,105373,,7.0,1.0,49.0,28.0,22.0,11.0,9.0,0.0,1.0,4.0,5.0,55.0,33.0,20.0,7.0,8.0,7.0,11.0,102.0,568.0,43.0,980.0,0
2016-580,Australian Open,Hard,128,G,20160118,127,,Martin Klizan,L,190.0,SVK,26.5,6-2 6-3 4-6 2-6 6-2,5,R128,196.0,105138,24.0,,Roberto Bautista Agut,R,183.0,ESP,27.7,105373,,4.0,2.0,137.0,99.0,66.0,18.0,22.0,9.0,14.0,8.0,13.0,160.0,84.0,52.0,38.0,21.0,21.0,28.0,21.0,1640.0,43.0,955.0,0
2020-7434,Sofia,Hard,32,A,20201109,278,LL,Marc Andrea Huesler,L,196.0,SUI,24.3,6-1 4-6 7-6(6),3,R32,111.0,105932,7.0,,Nikoloz Basilashvili,R,185.0,GEO,28.7,144817,,22.0,3.0,86.0,61.0,49.0,16.0,15.0,4.0,5.0,5.0,5.0,95.0,59.0,41.0,21.0,14.0,3.0,5.0,39.0,1395.0,149.0,421.0,1
2017-0407,Rotterdam,Hard,32,A,20170213,281,Q,Marius Copil,R,193.0,ROU,26.3,7-6(3) 6-4,3,R32,95.0,104607,4.0,,Tomas Berdych,R,196.0,CZE,31.4,105657,,11.0,3.0,75.0,39.0,30.0,22.0,11.0,3.0,3.0,11.0,0.0,66.0,40.0,32.0,12.0,11.0,2.0,3.0,13.0,2790.0,130.0,447.0,0
2018-0424,New York,Hard,32,A,20180212,288,,Peter Gojowczyk,R,185.0,GER,28.5,6-7(5) 7-5 4-1 RET,3,R16,120.0,105173,4.0,,Adrian Mannarino,L,183.0,FRA,29.6,105376,,4.0,1.0,97.0,67.0,51.0,16.0,15.0,6.0,7.0,10.0,3.0,93.0,65.0,46.0,15.0,14.0,5.0,8.0,25.0,1670.0,63.0,816.0,0
